track_id,spotify_id,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_var,mfccs_2_var,mfccs_3_var,mfccs_4_var,mfccs_5_var,mfccs_6_var,mfccs_7_var,mfccs_8_var,mfccs_9_var,mfccs_10_var,mfccs_11_var,mfccs_12_var,mfccs_13_var,mfccs_14_var,mfccs_15_var,mfccs_16_var,mfccs_17_var,mfccs_18_var,mfccs_19_var,mfccs_20_var
TREFYAS128F92D7A12,1hAXci8inOMev6a5dLL3PG,World,0.34905827,0.09038175,0.21526386,0.0029954626,1290.049362552933,235381.03576091834,1785.4997641644197,158894.76017140408,2612.3175370065787,1344428.8973035577,0.051192434210526314,0.000974217185777876,-7.3942447e-06,0.03998395,-0.0001278579,0.0022270293,129.19921875,-120.931816,138.13269,1.950573,40.39306,11.529261,8.656129,0.15834126,6.3908396,-12.637172,-0.3058512,0.94398385,-8.322785,1.4960749,8.02982,-6.6493516,4.6648417,-5.9723654,-2.995872,-0.49479768,-1.4295114,2286.581,664.8178,274.6174,178.30684,121.42521,168.16975,85.058754,67.80691,98.11369,81.05332,132.54926,84.34637,63.534428,50.025158,85.128555,48.48486,49.238045,49.842686,40.91876,68.38409
TREGMNY128F9316353,1wJdF5ZHsakkWCnUhviFXE,World,0.43931445,0.07520129,0.2313638,0.0032934952,2103.4822882944054,235817.05621099068,2543.0116788187156,87063.93773315106,4796.237664473684,1442582.5693039356,0.07927044172932331,0.0007825508874620065,-2.0502219e-05,0.02803925,2.3800443e-05,0.010835113,112.34714673913044,-25.767948,101.80296,4.579844,20.007166,3.819313,9.171697,3.9222283,7.354772,0.2188644,8.756653,2.6396933,3.7182221,-2.08549,6.233407,-2.825394,4.55295,-2.1543891,5.473604,0.5915697,6.0481668,1597.1511,319.01297,125.56212,66.572876,47.459023,59.71308,64.46111,52.94313,33.76619,38.82833,44.91359,37.699993,35.22392,30.883766,48.12708,30.95904,33.338818,50.42167,42.938343,44.122643
TREWDCL12903CED47B,04YxRAtrdD6b8WxMDTXdMp,World,0.34014302,0.08578825,0.1894931,0.0038133357,2023.7898002289746,289122.40860525065,2414.142079719271,147518.93700369718,4578.153268914473,1744213.9490192286,0.08130800634398497,0.0014230168905608076,-2.270937e-06,0.023736857,-0.00011940469,0.0062430967,107.666015625,-80.46494,103.85663,2.8828058,26.464737,6.8678255,6.600855,-4.5028396,6.4851017,-7.0467086,8.93251,-5.639843,2.5613875,1.2327732,2.0060623,-3.4901204,4.559709,0.076571934,3.0558035,-0.5926663,-0.007481109,1815.4615,360.2712,312.9072,162.85983,112.61212,125.67275,92.70997,71.663734,118.27195,77.94801,75.535835,75.0342,80.97771,73.392136,77.41108,78.99446,70.814964,127.67721,100.84569,72.25191
TREXRTM128F423EDD6,6mVFmvReUBSclBzBjmtfA9,World,0.36098558,0.0770927,0.23821005,0.003344776,2022.3347344699148,207047.04951677984,2196.3798047374703,117643.93920682152,4205.2079050164475,1205242.8593166647,0.10705107495300752,0.0011419753396455146,3.1159211e-06,0.03599464,4.564268e-05,0.008646328,95.703125,-21.77663,114.030235,-18.47507,21.736042,-0.51700586,14.130294,2.364219,0.7387555,2.6134272,5.054174,-3.1445494,6.767708,-5.4042115,1.2347708,-2.5181973,-3.9001594,3.5600643,0.87288487,7.0584965,0.8828319,1685.282,631.37256,191.87988,185.68425,82.629425,233.49886,174.67966,222.0375,129.33041,76.69016,73.92129,44.127613,52.68322,43.731216,51.89192,31.592115,54.812843,37.777763,59.93244,90.40596
TRFBPLF128F4243CF9,1KZ3YZyfeucshnCrkY1FEn,World,0.39085957,0.08609099,0.18119846,0.0030869807,1910.0955859782687,248616.90564906408,2260.0035629692775,113485.6084844045,3894.0288342927633,1302746.741352319,0.08447265625,0.001704839835489603,4.387775e-05,0.01594886,-3.6030922e-06,0.008124655,99.38401442307692,-68.73805,111.72646,-6.2991605,27.960602,6.9503164,-1.3012166,-0.30176824,5.7181597,-5.1539807,7.95903,0.70148575,0.49082613,-5.114246,-0.46974367,-9.091516,2.8362923,-8.746508,-2.3178415,-1.6535381,0.41780332,2392.8643,417.53528,283.51254,169.99944,144.50209,158.85011,71.9919,66.569214,88.15538,47.36552,52.170258,42.14773,34.45206,47.951626,63.986782,54.646366,56.33831,58.65652,48.404076,58.950768
TRGJSYO128F1465644,3seUIqMgAP1TtdMQZ8MviQ,World,0.25073415,0.086465545,0.06568369,0.0007379579,636.3088509710303,6696.402671318624,770.1879341961504,4665.206350394038,1074.474455180921,29704.65976115409,0.03902945841165414,6.0455047954192934e-05,-1.2581006e-06,0.0043499772,-1.9489503e-06,0.00012307588,129.19921875,-333.6177,196.15494,1.4811513,-3.7197585,11.9749155,-0.65079826,-3.3985329,-14.41883,-21.09641,-21.264168,-21.50218,-11.548087,-5.56299,-10.166423,-9.854662,-6.4358563,-7.7971854,-12.373457,-12.207039,-6.7806573,1486.3926,202.67073,337.03925,117.5656,57.719013,69.83873,60.873234,43.9945,60.076065,68.72281,85.43428,45.53581,93.35538,56.704746,60.170826,45.50232,35.921665,67.50896,69.88302,39.680595
TRGKSSG128F9312489,00jmwjQ1FieO15MRzeqaAV,World,0.30364797,0.09631659,0.20154671,0.006380496,2649.446242519255,1462307.301557899,2539.6880799033765,133223.62295436906,5335.7010690789475,2949864.1164712296,0.12152329064849623,0.011550172065770662,-4.9395953e-06,0.02514141,-2.3634771e-05,0.008851179,129.19921875,-77.09538,79.13796,2.5073693,15.070276,-2.3471446,6.4155707,-7.7975974,1.4765829,-1.0485741,-3.8578947,-1.5300647,4.070473,-10.296367,-0.44447628,-5.1856065,-0.6090494,-9.790519,1.7759653,-8.917071,-1.0901865,3186.4524,1408.2545,651.80237,318.12982,318.26648,159.21584,196.75525,121.47098,124.328995,99.0872,114.32319,92.74654,90.16747,90.01805,78.232864,63.8962,78.45192,64.97656,61.780853,74.85399
TRGMDAQ128F933797D,1jncnTEAwosbxyLVe0sxnt,World,0.40267822,0.078806445,0.19884941,0.0030311274,1527.4970039116934,99207.67893049166,1716.2138423130639,75080.60961634459,3075.7671155427633,301013.9363888558,0.06932125234962407,0.0006882765771737639,9.72189e-05,0.02653448,1.777944e-05,0.0066547953,80.74951171875,-78.21095,138.3165,-36.813484,41.642757,6.147742,6.4028187,3.0027018,3.339355,-7.5523376,4.7651763,-2.4811063,2.6924055,-1.4424491,2.6239238,3.6552014,5.345551,-3.151715,2.4105299,1.764175,2.3455248,2416.4985,484.90628,325.9311,157.76038,98.79845,71.42315,77.55029,44.961224,44.026337,81.73276,49.719368,34.151104,32.691086,35.6484,42.04937,30.339602,37.22477,39.25191,31.505589,41.133797
TRGMNEE128F146AAD9,0XaqEKAbfLzE1fpTipXjiq,World,0.32096097,0.086600505,0.14228523,0.0005865934,1909.8494418600385,171414.7757656713,2599.7975093308255,112353.57492610185,4347.440378289473,1988659.3556569223,0.06317551691729323,0.0003750654873256801,-5.051247e-06,0.012419386,3.1658084e-05,0.0023901232,89.10290948275862,-124.59532,100.86481,17.164368,29.286867,24.064714,6.027298,15.704632,7.6264606,1.658023,6.7799697,-6.128282,1.5629778,-6.6779838,0.5744894,-5.6156077,-2.4441173,-5.55473,0.94532984,-2.1227808,2.8038642,1100.6229,253.94197,254.01851,200.36223,93.469055,117.355675,108.96456,51.38609,62.090385,80.07378,69.60722,41.71153,53.368427,57.9489,45.66744,31.985249,66.4675,93.396355,94.98869,85.763115
TRGOJAX128F930F88A,0gzDw8st8WlNsA1aYMMKIE,World,0.41596422,0.0822203,0.22389255,0.00062467286,2344.905467261444,169471.70825464782,2565.1023021959095,97722.81708712794,5083.535927220395,717281.2517197838,0.08135206179511278,0.0004871405500629474,-8.989053e-06,0.04154693,-6.688409e-05,0.002901452,129.19921875,-40.10465,87.81262,-11.233186,30.189085,2.2365148,14.450233,1.91933,0.92279893,6.295754,-1.8202538,7.3757873,-8.709832,4.248639,-0.9693723,4.655802,3.8377004,-4.2457657,-1.9185135,-7.642084,-0.44206604,488.35587,263.1426,140.14809,121.148834,121.65037,61.365807,61.890873,69.70227,68.631096,70.16162,77.91854,70.82562,63.818447,46.8105,48.424225,61.55887,51.353348,69.08845,77.16322,80.722984
TRGTXZM128F933797F,02nuzjSuyApm3MTEQerCWv,World,0.4048208,0.08367772,0.09575329,0.001227012,1745.2783797039208,271267.2904430136,1833.2033989833765,220847.42192796656,3562.2879831414475,1484117.042143259,0.09068447485902256,0.001058934697113391,-4.3958553e-07,0.004418112,-1.3188342e-05,0.002695746,172.265625,-140.24872,131.36671,-33.04365,49.956898,7.0672703,-3.9886227,1.0911086,4.3696804,-9.426436,8.975459,3.3476403,1.8679526,2.8752866,1.9846708,0.81060636,6.5840597,-3.6772058,6.0946283,3.6740823,-0.26742908,2058.9666,896.151,624.392,314.24493,241.7117,89.07148,85.261375,71.627396,51.50992,69.60228,93.20656,63.49564,55.62856,37.471416,45.22898,45.108963,58.813946,47.0259,40.49939,30.988432
TRHQTZZ128F14933E9,2z1TUZzLHkorelPdx2MYv3,World,0.21891017,0.09411599,0.06970148,0.0016712734,497.5004089244145,87124.23589972894,1059.0605541291202,179916.09623612958,575.9727076480264,522500.89709778567,0.021723008693609023,6.78170589266088e-05,1.7387584e-06,0.006143739,4.7324256e-06,0.00021984451,234.90767045454547,-440.88397,136.00752,67.27043,46.313015,26.33318,18.549881,7.6391015,4.006037,1.7920536,-3.2769854,-5.567859,-5.3819838,-8.734322,-7.425037,-6.58121,-7.134627,-6.3597674,-8.909888,-11.917203,-8.542995,8637.513,926.7887,713.40686,202.78223,201.37117,51.913204,67.47064,104.65357,127.62744,68.146736,46.79795,45.430004,50.727722,46.589962,57.835636,81.99155,91.35917,67.833885,41.863884,60.66324
TRHZPUX128F42BC0F0,04yEImRkk8ibJuqrfo3u2n,World,0.31912735,0.09289088,0.18268181,0.003163799,2170.609022013509,740817.2509959985,2391.031818757556,126375.3924286356,4443.206465871711,2448664.175324823,0.0978508282424812,0.003704207068456291,-0.00014258907,0.022632407,0.00022461671,0.005190756,103.359375,-78.576035,96.86493,-0.01938807,26.233475,11.674992,9.282273,0.84431696,9.2085495,-5.032388,10.06465,-4.186926,2.8235028,-4.341862,-1.620315,-3.5022912,4.6495633,1.3912227,5.83532,-0.9859737,0.22339329,1601.8656,818.1103,309.7168,201.46013,142.12068,105.5826,108.978806,79.320915,73.20049,114.008736,81.905235,71.56904,66.144775,44.07174,97.529045,140.87392,110.76707,82.656586,96.1354,134.77895
TRIQOSH128F149B901,0q8IPz5YiMnuePivww3GK0,World,0.3228827,0.08179097,0.24907352,0.0023908305,1794.2718311751541,118813.13330888614,2188.947514055082,87903.44853130344,3727.9155530427633,855624.1276587805,0.07478412828947369,0.0005196623053058222,-8.467894e-06,0.0388779,5.9852623e-06,0.008398579,112.34714673913044,-36.601707,114.40763,-11.690757,25.857355,11.399519,10.719798,1.1205827,5.571416,1.8443471,8.971659,-3.294832,2.7069,0.7752871,3.969587,0.92371446,8.446381,-3.011853,2.8055513,0.2884604,1.1661669,1426.6428,269.95078,244.25508,126.16393,66.32003,45.989388,53.688515,43.582493,56.371227,42.11695,46.5397,37.173668,43.11483,53.66111,47.5848,40.39979,60.476612,58.928337,47.376614,33.524742
TRITCGV128F4290790,3UrEQBIaouWf4s5EAelwk3,World,0.3298861,0.09007657,0.20096186,0.0010939003,1576.3450884050567,118408.64093022236,1956.51237210065,61677.24890400164,3283.570620888158,397068.52388844267,0.06229440789473684,0.0005914831897417075,1.5222266e-06,0.024551881,-1.7127752e-05,0.006206331,117.45383522727273,-85.091354,121.048195,-12.168733,45.551556,8.091554,-8.238879,3.3201125,-9.243616,-8.677941,-1.4006336,-8.764319,2.0312445,-9.085346,-7.9242015,-8.865775,-7.370755,-6.4183526,-5.1469703,-5.5628843,-7.4838157,1098.0417,355.21222,211.04239,136.81195,66.95488,49.446228,102.11227,59.31407,44.851753,51.487385,38.529606,36.215996,44.49561,38.97738,44.68878,35.80147,44.031082,40.75652,46.50401,32.75262
TRIUVGX128F148C9F4,13p9ej7QiZSR3yoLSIxBLS,World,0.43500513,0.08994331,0.26506743,0.0056387717,2831.4322326477736,671400.6484046913,2830.135936670576,92379.32898610982,6224.957596628289,1348148.8524513564,0.11765742481203008,0.0057697525813706395,-3.5263703e-05,0.028311368,1.3760923e-05,0.020949552,123.046875,-23.695578,66.37565,16.5076,34.25283,9.302747,15.577688,-0.64830935,9.343242,2.469614,6.936824,-2.474465,3.3261628,-4.649801,0.8001085,-4.2238216,3.0626557,-5.7112155,-0.13797878,-4.606728,-0.2521634,1396.8021,535.78125,582.8763,279.91153,218.08449,92.84741,114.58482,70.4751,67.49497,69.99834,94.08635,66.20863,65.23379,51.563274,38.124977,47.01197,52.76449,38.152027,47.22886,53.61171
TRIYOLX128F426AA45,30f771smPXnVXnWxfSLWO9,World,0.36299184,0.08525454,0.20758076,0.004748113,2448.152241878661,374663.52896866645,2629.1390431333484,100955.78337631677,5433.248098273027,1728420.978110913,0.10583220747180451,0.001728314758728638,4.4850625e-05,0.01629491,2.8359558e-05,0.017707042,151.99908088235293,-46.914307,81.891235,0.86030805,14.907557,-4.0043755,10.001933,0.08145509,4.066056,2.8142285,10.02404,-0.4159218,3.6158614,-3.2620015,-0.006665108,-6.342172,0.71505964,-1.0763507,7.0841193,1.008069,4.1315846,1533.6052,483.10965,385.77768,310.2246,163.56113,107.97207,124.477516,109.13359,91.189026,104.0352,72.73575,51.3573,74.06134,65.07292,94.87697,70.803566,53.155926,64.70916,52.47569,100.48214
TRJAKGL128F92FC3B5,3SBWAHTB0bbPxlUTdJiKJR,World,0.28400114,0.093139775,0.1524979,0.008167105,1665.2975656990825,293274.1938094233,2117.184887051234,196615.85476780488,3366.2225020559213,2025701.354890649,0.06549209938909774,0.0005324887639018273,5.5236305e-05,0.01332287,-4.224755e-05,0.01056759,89.10290948275862,-149.9998,121.526634,0.011386613,17.56881,1.2092466,-4.6394086,8.0183935,-3.1026134,-8.861038,10.378611,4.6494784,-2.905924,0.6468937,-7.3108525,-2.3504033,-1.3933554,-3.7627962,0.86438215,-2.252876,-1.0111152,3654.4963,685.4619,274.51956,182.41351,221.46777,184.80412,217.46532,123.797165,97.15331,103.200935,107.74912,158.20877,118.4593,107.836624,175.19458,149.41171,131.26431,112.18888,86.37097,99.71931
TRJEETC128F92D1BF9,15LeYYwakBRKozkhSlyM7a,World,0.28091493,0.095072016,0.1396522,0.0027999214,2471.3063546462768,627979.5795916093,2791.7954035840157,141752.37779774898,5511.771432976973,3062759.4281035447,0.09567008341165413,0.0051372829074742095,1.3628697e-06,0.014467851,7.4455647e-06,0.003014363,103.359375,-111.99298,85.14107,12.678092,21.457455,17.851793,-2.958634,1.5789325,-5.9029675,-12.2588,3.285133,-6.09106,-8.219451,-5.221274,-4.5569587,-2.765533,-2.3855622,-10.39879,0.18964638,-5.3607607,-3.2366214,1330.0874,540.46387,314.66574,232.80739,88.570244,138.23692,68.81971,69.84376,78.68974,71.783485,73.37122,40.41908,48.344055,73.45307,67.86184,39.654575,50.86313,61.00847,89.958466,124.73258
TRJMHKF128F14692F4,3vvESqG53D7kmJaLRRif80,World,0.42758897,0.09348695,0.20887157,0.017637692,3053.931250150626,2054552.5583743784,2823.904261261853,236955.5168252362,6342.418791118421,4380299.094499314,0.14836407424812031,0.014831856663928358,4.1849294e-06,0.011085349,-9.014154e-05,0.036770083,92.28515625,-80.09883,67.538895,20.105913,18.394104,8.031744,4.933344,-6.480811,0.42402443,-8.514541,-4.304,-10.117843,-1.415999,-8.3703575,-5.0402665,-6.429885,1.3471092,-8.774891,-0.80619186,-4.0786924,-1.1145561,8473.023,1915.1743,1132.2751,395.56357,452.36053,232.70462,174.47186,176.10083,147.03223,182.93227,175.75989,96.11214,85.91954,122.61497,82.35785,72.02344,87.49206,59.658165,71.25181,64.36131
TRJWBFA128F149B8FB,0IPkt0KBndKGZSAWZEK9hP,World,0.396298,0.08286715,0.3095037,0.0035591742,1401.710498831172,186542.95906212594,1795.8511504325122,154864.07970044014,2837.6066509046054,881806.3066639728,0.058692874765037595,0.0006691271538071032,-8.732532e-06,0.058536924,-0.0004424278,0.013594681,89.10290948275862,-47.733795,143.48734,-20.053963,31.027153,12.019234,8.238567,3.9947004,3.7189286,4.6566806,7.5890656,-5.6856513,6.8232193,1.3284928,-0.0541757,-0.036319017,7.2559466,0.14384003,1.9463303,-0.8372173,3.5994081,2754.091,731.57837,290.40848,230.65857,138.12982,103.3484,71.61144,106.92754,74.08097,104.64652,90.1228,54.99144,47.405853,50.725918,68.26405,49.404648,45.766563,59.073105,43.954514,45.639015
TRJYJBL128F9316351,0Ywn5xXr3dsWbrlJT2t49Y,World,0.3390169,0.08447306,0.07852923,0.00032306058,2179.2472208758977,240437.27648382788,2030.5381765941597,153651.06115228942,3809.596011513158,631583.1849119341,0.14537564614661655,0.001913974617906258,5.6358967e-06,0.005518675,1.0322155e-05,0.00017641835,143.5546875,-162.20761,102.703316,-32.299263,27.673563,3.5366125,-19.240585,9.908684,-19.881653,-5.443163,9.963455,-17.05632,15.456099,-23.922571,-10.045714,-6.693109,-20.24065,-10.226199,-9.6193905,-7.6762304,5.5857882,1841.9895,1511.7943,425.4885,616.5891,233.65594,414.08655,132.23013,94.05134,120.26906,115.00069,90.94641,235.0255,137.89973,96.63271,85.98853,158.97195,107.43973,96.29854,85.59756,69.3254
TRJYMBD128F427EDDB,5jOIOCAuvvjHvFQS5155ql,World,0.4278319,0.08155591,0.088104,0.0008477693,2966.588662199604,284021.16510480107,2764.856377284309,95902.12648768547,6323.395096628289,827813.7908384741,0.15504214638157895,0.0024378625215350004,-1.9497515e-06,0.003608879,4.673208e-05,0.0026071833,99.38401442307692,-102.34491,69.772896,0.77675015,22.643614,3.194626,9.499192,-10.263828,3.8601396,-6.281907,6.7298408,-3.2731287,-0.16266759,1.5637854,-6.881598,1.0712601,-0.036866426,-13.044457,10.318302,-13.058566,-1.9463116,1846.2233,349.08673,442.90863,204.34106,186.59256,133.88643,162.3293,105.183395,66.688644,76.712234,54.17148,45.34848,39.506943,57.168888,60.282307,41.27771,53.644184,44.94624,51.663406,48.92957
TRKLTLE128F9337985,0kIWHGFekI4N5j2KrFqKO8,World,0.33386537,0.08415259,0.07796284,0.0025447805,1359.898892587351,335180.21019826306,1535.8477218556802,221214.29874863342,2691.7313425164475,1495483.6482156345,0.06436501409774437,0.0016187002231715,-2.8048132e-06,0.004175495,-2.9852694e-05,0.0017970835,86.1328125,-222.11938,151.78366,-27.871311,31.597883,12.134326,-5.141309,4.387455,-7.542294,-13.123618,-1.3399944,-5.221778,1.6315048,-2.51276,-0.4354035,-3.2786527,0.98054904,-4.363662,-4.00705,1.0747697,-4.2253923,6594.5396,988.4699,638.27057,240.26228,398.82925,214.025,115.70575,143.29837,114.668724,127.25024,87.37157,101.70057,105.61331,79.09369,64.9328,80.722404,66.91022,83.89371,70.454475,69.998985
TRKTIWS128F4271D0B,5CDB6JrN0ZCcwP0uaNPYr5,World,0.3533918,0.09168233,0.09859002,0.0014246601,1771.5681738801904,600209.3768070143,2292.4095007524206,316819.50369201007,3987.771124588816,4223254.343829327,0.06523143796992481,0.0016217484065248911,-4.7573535e-06,0.006888484,0.00026132324,0.0016599663,151.99908088235293,-187.43344,106.42973,14.353335,34.051598,21.359653,14.105433,-1.4580961,8.917117,6.6211166,8.128898,6.5662956,1.8355715,-2.2157102,5.577946,-3.3766418,6.901595,-8.462565,-0.615477,-2.653792,-5.5999207,4168.1865,1259.5714,407.87646,381.23203,134.30724,117.169395,105.92631,117.88916,52.322716,93.445656,105.18111,75.91938,91.53988,61.055027,95.36423,80.96422,109.44191,90.49276,42.352737,67.80119
TRKVEGW128F428B618,4r3FY8QzsXqgwbQdaCPJik,World,0.37800404,0.094024695,0.14270166,0.0026982406,2074.624321273318,378674.7854926847,2534.6389930481996,142664.73899133914,4918.636924342105,1931101.8025379763,0.07114955357142858,0.001271203304335843,4.872111e-06,0.01192358,-9.262368e-05,0.0050675506,103.359375,-125.613754,95.23869,19.897745,38.21712,7.227637,7.2302103,-11.998182,5.9369693,1.871935,-0.23278412,-2.76902,1.9106276,-6.401649,-0.48678732,-3.4775653,3.2774107,-4.0530734,3.7597585,-1.6311241,-2.4978042,4930.705,477.60974,346.01376,211.38777,220.79626,115.338196,139.61983,104.49289,88.39668,110.10199,60.64056,51.837547,58.323513,65.151794,49.48453,42.738594,85.56204,58.004177,63.86259,63.103428
TRKZZIS128F426F033,01I1f8oWnU9qvOuiXJYnS9,World,0.25204337,0.09105912,0.1498019,0.0024133145,2700.1823313730943,471682.8800158992,2701.8652531766293,140431.5477091949,5845.293225740132,1933104.0175073363,0.09278445136278196,0.0016783752519041557,-5.691951e-07,0.018659472,7.82214e-06,0.0025779495,99.38401442307692,-97.0417,64.60228,-8.095784,13.858154,4.4790573,19.698381,-0.21691643,6.378953,15.183445,15.214016,8.028018,11.530246,4.9825425,1.7352102,-7.768784,0.79306257,-3.8630083,3.077694,-2.0566783,3.4811077,1328.1948,504.3952,595.5007,186.38507,98.34536,77.702995,116.05153,96.53953,111.21217,61.79388,80.25069,114.20674,115.157715,92.660774,93.58365,79.99696,38.061928,53.438427,81.59204,56.267868
TRLBTZY128E0783309,0KOalwxZ2pvHrFxlmPOcbs,World,0.4068086,0.08951393,0.15632637,0.0049877344,2308.812902175899,1110204.3478742589,2485.4599834850933,580064.4269093403,5192.982884457237,4987088.227291848,0.09004199953007519,0.003916711870329667,-1.205719e-06,0.015287481,-0.00023869378,0.006606301,83.35433467741936,-117.29457,91.98185,15.259309,27.805296,7.9476705,18.38943,5.566508,16.619816,2.8238165,-1.4745474,-1.3252364,4.3781214,-3.010729,1.7524533,1.9413165,2.2063148,-3.152173,4.552051,-1.4764311,-3.2385368,5558.1724,2514.8801,425.55927,172.97908,99.60787,129.18608,122.608665,75.03961,110.177734,53.490982,77.00592,109.86463,60.675667,47.620487,70.61727,33.998928,35.44632,59.87098,65.10405,34.603004
TRLCONI128F4255EAC,0IhHcXEyEY7mDwmqzAlwRO,World,0.42830494,0.091795556,0.23870349,0.008696893,1209.028278368702,734540.5329593092,1692.1368557329704,698333.0682544698,2496.4753803453946,4223480.416424056,0.030313821663533833,0.0005110692085638332,-0.00015044931,0.055167556,-0.0009820506,0.0040614703,161.4990234375,-159.48262,159.47626,11.787207,13.426455,16.208246,7.233359,0.9599907,2.6603255,-5.460724,7.020563,-0.44186315,5.6121545,-0.065420784,1.0366668,0.25705653,6.455939,-0.2453456,3.917363,0.032049224,0.6022344,8685.845,2411.7007,316.21948,263.53137,190.51096,112.65928,93.65665,135.26057,153.93391,113.63332,85.98898,79.47496,77.6654,55.0454,54.62463,56.64585,49.188873,50.9288,55.393612,57.678688
TRLNFFM128F4242EB2,4LidH8Kgu792vuq5avk2aL,World,0.3777729,0.084635936,0.12977463,0.0026933153,1989.3600009885263,412578.2298127051,2381.085431975615,195991.2437945569,4430.092259457237,2324539.7570456825,0.07632239779135339,0.0011508094832453613,-0.0019508994,0.008815096,-0.0030143498,0.0045352625,107.666015625,-121.072334,103.74863,6.630284,31.001587,4.3145013,9.305392,-0.06890006,-0.8520836,-4.7024727,6.0828376,-6.079857,3.984775,-5.847982,1.8157213,-4.5845313,4.1252513,-2.316851,4.43671,-3.8681512,-1.9552153,3093.9102,713.22864,452.40967,214.66777,116.6233,110.97549,96.87829,73.84272,94.22791,132.49089,111.19622,75.608376,77.76839,61.433563,54.310097,43.958965,64.18521,50.34298,47.48408,48.315365
TRLTSIK128F428113A,0RbmnesDxL1E88XUw9Y51O,World,0.29051548,0.08452696,0.1144966,0.0014058849,1624.4767775320265,191325.07679971398,1994.8527306975789,158078.35293974835,3355.860659950658,1551914.2067102185,0.07891432683270677,0.0008609733072600374,0.00012185679,0.008825699,0.0007022314,0.0021463986,112.34714673913044,-141.17392,122.7535,-6.9648356,22.350967,6.802683,6.892459,-11.6687765,1.3282642,-4.6778984,6.271572,-0.86030465,3.1359909,-3.6365125,-1.861117,-3.6985583,1.0172803,0.972016,-1.3951031,-8.35591,-4.5536237,2948.3362,571.59094,195.73772,58.292625,78.11108,60.247765,71.064384,87.64462,86.73596,53.051727,80.28792,106.005325,112.862526,107.08313,79.32818,113.201965,148.98683,93.20528,96.31029,82.90302
TRMIQXY128F427CA14,547LNuZMGoKzxEsot8h7nk,World,0.2908759,0.08556697,0.17890096,0.0015092895,2034.8704137749457,221334.5416901315,2392.378843418475,109147.43821058725,4563.824784128289,1326793.7276766237,0.08021763392857142,0.0013287141679052894,-3.678937e-05,0.024335405,8.7558314e-05,0.0027891826,123.046875,-78.13362,98.96612,3.5723748,28.607546,-8.146933,2.9630623,1.8961613,3.4432092,-7.196173,-1.2402576,-11.469792,-9.746007,-7.7757072,-5.259494,-8.386434,-0.69443023,-6.4609385,4.021844,-6.64686,0.51369643,925.1423,465.6616,148.49625,90.19503,65.15849,54.183548,78.26414,62.421597,56.95219,64.995895,60.476093,62.651234,52.352516,47.60505,50.968716,41.07703,65.11483,39.98963,59.970097,49.500927
TRMLWKP128F92FC5DF,05CF4ATpqROLTQVYABNZ3W,World,0.3338533,0.091437794,0.10868984,0.0010156046,1354.3118520104995,297770.779669337,1978.1873023232986,280338.6540144684,2709.5407586348683,1843705.3930495256,0.04456208881578947,0.000727602932639022,5.081076e-06,0.008326245,-1.39368785e-05,0.0021692049,99.38401442307692,-206.88614,130.5867,9.800032,33.95111,21.690735,9.1210375,13.823899,3.7229757,-1.5825002,5.089984,-2.0115192,-0.85301286,3.3814626,-4.294574,4.557253,1.6683792,-1.1269472,2.0242467,-7.4513655,-3.889451,4735.9116,854.74835,651.2379,229.37154,130.2682,297.48325,118.90549,48.18384,99.505684,98.64001,76.879326,93.32397,61.53359,71.705505,79.328125,100.28134,72.84353,82.28428,83.58378,78.88745
TRMVJCE128F9316349,1UA4WPQdLOx94s7OQRwU3g,World,0.37655878,0.08006061,0.24759978,0.0025630004,2621.2309733645234,398636.1880242999,2734.2491566628496,122780.17123886643,5700.146484375,2060059.3302124424,0.11470203829887218,0.002263536878623878,-0.00040096193,0.03811578,0.0004082707,0.011801888,151.99908088235293,-26.341223,82.22505,4.6957145,15.702728,1.1450423,2.7678514,7.309662,2.225537,3.0891619,12.7383995,-8.1694355,6.965189,-4.3267517,5.9162908,4.5109196,9.255657,7.1843023,5.0362206,-5.304136,5.003772,2082.5315,415.27145,261.2844,170.48688,116.89136,114.11804,86.3398,57.930202,53.507233,61.752533,65.97343,51.17594,58.885334,63.33657,82.83376,71.05316,105.53636,77.90578,51.28606,62.919296
